phi,eta,subsystem,sumX0,sumLambdaI
0,-1.01,EMCAL,25.7627685396147,1.14411956907259
0,-1.01,IHCAL,1.83746504771511,0.48750828935442
0,-1.01,INTT,0.0851267873219603,0.0350840765501123
0,-1.01,MAGNET,0.92311987981568,0.211145173596869
0,-1.01,MVTX,0.0231254505668349,0.0102723936507017
0,-1.01,OHCAL,50.0168388849267,5.63448390093701
0,-1.01,OTHER,2.28034444467539e-25,4.10745440236076e-25
0,-1.01,PIPE,0.00335235765212186,0.00300045171542441
0,-1.01,TPC,0.064380615977997,0.02358520590587
0,-1.005,EMCAL,26.2324178424546,1.15671687439091
0,-1.005,IHCAL,1.8179056785515,0.478105958721567
0,-1.005,INTT,0.0848023567082832,0.0349503660126477
0,-1.005,MAGNET,0.923930024948529,0.21133047806106
0,-1.005,MVTX,0.0234957894344965,0.0104774979458012
0,-1.005,OHCAL,50.596568334394,5.66795531361776
0,-1.005,OTHER,2.25630067140448e-25,4.06414572476096e-25
0,-1.005,PIPE,0.0033395813277173,0.00298901655591743
0,-1.005,TPC,0.0641352520519316,0.0234953192430878
0,-1,EMCAL,24.7749092452921,1.08131184579306
0,-1,IHCAL,1.81076439022049,0.476150899921553
0,-1,INTT,0.0844800461579407,0.0348175292361539
0,-1,MAGNET,0.928713589874159,0.212424622677289
0,-1,MVTX,0.0212620294492763,0.0092952049828474
0,-1,OHCAL,50.1941350380608,5.59835229169653
0,-1,OTHER,2.25159698817899e-25,4.05567324841337e-25
0,-1,PIPE,0.00332688849301988,0.00297765612198002
0,-1,TPC,0.0638914915105078,0.0234060199645104
0,-0.995,EMCAL,20.4071969567192,0.886974820738519
0,-0.995,IHCAL,1.81659289902587,0.481970607258968
0,-0.995,INTT,0.0841598476131519,0.0346855628997043
0,-0.995,MAGNET,1.10160867446993,0.251970908538134
0,-0.995,MVTX,0.0211814415329749,0.00925997404673433
0,-0.995,OHCAL,49.792593013057,5.52880559230956
0,-0.995,OTHER,2.24670537861123e-25,4.04686227106272e-25
0,-0.995,PIPE,0.00331427883070805,0.00296637012960075
0,-0.995,TPC,0.0636493282596995,0.0233173058376511
0,-0.99,EMCAL,18.9601778161758,0.842394432630156
0,-0.99,IHCAL,1.80973109433759,0.480149906345759
0,-0.99,INTT,0.0838417530689369,0.0345544637041337
0,-0.99,MAGNET,1.27485192301736,0.291596829925871
0,-0.99,MVTX,0.0220252329633105,0.00971716006445458
0,-0.99,OHCAL,49.4295377829886,5.46830666379595
0,-0.99,OTHER,2.24162364760703e-25,4.03770883881105e-25
0,-0.99,PIPE,0.00330175202553961,0.00295515829662921
0,-0.99,TPC,0.0634087562454128,0.0232291746446522
0,-0.985,EMCAL,20.530558268652,0.925389353905437
0,-0.985,IHCAL,1.80291032808469,0.478340247410319
0,-0.985,INTT,0.0835257545729154,0.0344242283719555
0,-0.985,MAGNET,1.44771654904694,0.331136149000073
0,-0.985,MVTX,0.024904263267829,0.0112585790130314
0,-0.985,OHCAL,49.2445093964353,5.44846610966896
0,-0.985,OTHER,2.23634955122837e-25,4.02820890978077e-25
0,-0.985,PIPE,0.00328930776434377,0.00294402034276901
0,-0.985,TPC,0.0631697694533262,0.0231416241822284
0,-0.98,EMCAL,19.9432052639056,0.908547919191792
0,-0.98,IHCAL,1.79613287362703,0.47654214419951
0,-0.98,INTT,0.0832118442251085,0.0342948536472796
0,-0.98,MAGNET,1.62170969390646,0.370933594141613
0,-0.98,MVTX,0.0227486344347928,0.0101177087247861
0,-0.98,OHCAL,49.061022180303,5.42894801817638
0,-0.98,OTHER,2.23088079548035e-25,4.0183583519297e-25
0,-0.98,PIPE,0.00327694573601337,0.00293295598957071
