phi,eta,subsystem,sumX0,sumLambdaI
0,-0.46,TPC,0.0457556249691856,0.0167621235034288
0,-0.44,EMCAL,18.7189071816547,0.817546145089739
0,-0.44,IHCAL,1.28069984741385,0.334941916560577
0,-0.44,INTT,0.060001600751395,0.0247290050537143
0,-0.44,MAGNET,1.48534606672057,0.339743147089153
0,-0.44,MVTX,0.0151012678164827,0.00660188060551586
0,-0.44,OHCAL,37.85438299087,4.16016454447426
0,-0.44,OTHER,3.67758324228543e-25,6.62422096532165e-25
0,-0.44,PIPE,0.00236290868886823,0.00211486785260471
0,-0.44,TPC,0.0453786656065209,0.0166240281458195
0,-0.42,EMCAL,18.4608547491093,0.791379066517113
0,-0.42,IHCAL,1.27057348039756,0.332293561483762
0,-0.42,INTT,0.0595271704975425,0.0245334738012438
0,-0.42,MAGNET,1.47360149486468,0.337056811633105
0,-0.42,MVTX,0.0149818626967201,0.00654967979999808
0,-0.42,OHCAL,37.5550719354778,4.12727050351495
0,-0.42,OTHER,3.71121508025845e-25,6.68480007707133e-25
0,-0.42,PIPE,0.00234422526450869,0.00209814567720254
0,-0.42,TPC,0.0450198583151496,0.0164925826211244
0,-0.4,EMCAL,18.4983084241965,0.81498601183832
0,-0.4,IHCAL,1.27696806595609,0.339400327956496
0,-0.4,INTT,0.0590765519055954,0.0243477562654112
0,-0.4,MAGNET,1.46244638325502,0.334505303395861
0,-0.4,MVTX,0.0148684505217971,0.00650009895373056
0,-0.4,OHCAL,37.2725930736471,4.09711962857607
0,-0.4,OTHER,3.74315893575447e-25,6.7423387222492e-25
0,-0.4,PIPE,0.00232647956151174,0.00208226278804693
0,-0.4,TPC,0.0446790595673893,0.0163677343493832
0,-0.38,EMCAL,18.437120274468,0.82935456766145
0,-0.38,IHCAL,1.26773860589268,0.336947263297116
0,-0.38,INTT,0.0586495647221083,0.0241717781567259
0,-0.38,MAGNET,1.45187626969821,0.332087601740105
0,-0.38,MVTX,0.0174881319010639,0.00790601844151139
0,-0.38,OHCAL,38.0877631614368,4.18128999879199
0,-0.38,OTHER,3.77342758674161e-25,6.79685991708051e-25
0,-0.38,PIPE,0.0023096644813595,0.00206721283177038
0,-0.38,TPC,0.0443561330391727,0.0162494333896197
0,-0.36,EMCAL,20.1238024742076,0.88982033123965
